sweep_type,experiment,model,parameter_name,parameter_value,seed,accuracy,error_rate,latency,inference_steps,configuration
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,1,221775,0.0,1.0,14.769,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 221775, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 1}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,1,229694,0.0,1.0,13.367,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 229694, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 1}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,44,0.0,1.0,3.71,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 44, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,7963,0.0,1.0,2.994,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 7963, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,15882,0.0,1.0,3.435,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 15882, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,23801,0.0,1.0,3.151,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 23801, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,31720,0.0,1.0,3.655,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 31720, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,39639,0.0,1.0,15.089,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 39639, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,47558,0.0,1.0,14.533,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 47558, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,55477,0.0,1.0,13.254,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 55477, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,63396,0.0,1.0,11.658,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 63396, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,71315,0.0,1.0,13.812,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 71315, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,79234,0.0,1.0,13.57,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 79234, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,87153,0.0,1.0,13.259,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 87153, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,95072,0.0,1.0,5.962,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 95072, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,102991,0.0,1.0,3.302,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 102991, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,110910,0.0,1.0,3.159,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 110910, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,118829,0.0,1.0,3.055,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 118829, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,126748,1.0,0.0,3.359,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 126748, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,134667,0.0,1.0,3.445,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 134667, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,142586,1.0,0.0,2.674,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 142586, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,150505,0.0,1.0,12.552,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 150505, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,158424,0.0,1.0,4.002,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 158424, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,166343,0.0,1.0,2.811,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 166343, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,174262,0.0,1.0,3.438,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 174262, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,182181,0.0,1.0,3.443,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 182181, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,190100,0.0,1.0,3.295,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 190100, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,198019,0.0,1.0,3.257,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 198019, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,205938,0.0,1.0,3.306,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 205938, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,213857,0.0,1.0,3.098,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 213857, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,221776,0.0,1.0,3.231,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 221776, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,2,229695,0.0,1.0,3.719,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 229695, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 2}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,45,0.0,1.0,2.923,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 45, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,7964,1.0,0.0,2.801,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 7964, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,15883,0.0,1.0,2.399,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 15883, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,23802,0.0,1.0,2.149,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 23802, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,31721,0.0,1.0,2.514,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 31721, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,39640,0.0,1.0,2.696,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 39640, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,47559,0.0,1.0,2.365,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 47559, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,55478,0.0,1.0,2.088,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 55478, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,63397,0.0,1.0,3.077,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 63397, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,71316,0.0,1.0,2.914,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 71316, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,79235,0.0,1.0,2.979,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 79235, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,87154,0.0,1.0,3.323,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 87154, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,95073,0.0,1.0,3.214,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 95073, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,102992,0.0,1.0,3.519,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 102992, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,110911,0.0,1.0,3.223,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 110911, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,118830,0.0,1.0,2.662,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 118830, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,126749,0.0,1.0,3.489,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 126749, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,134668,0.0,1.0,2.978,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 134668, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,142587,0.0,1.0,2.767,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 142587, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,150506,0.0,1.0,3.195,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 150506, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,158425,0.0,1.0,14.935,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 158425, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,166344,0.0,1.0,11.765,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 166344, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,174263,0.0,1.0,13.305,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 174263, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,182182,0.0,1.0,14.513,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 182182, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,190101,0.0,1.0,5.374,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 190101, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,198020,0.0,1.0,3.149,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 198020, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,205939,0.0,1.0,3.207,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 205939, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,213858,0.0,1.0,3.767,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 213858, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,221777,0.0,1.0,4.688,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 221777, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,3,229696,0.0,1.0,3.442,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 229696, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 3}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,46,0.0,1.0,4.328,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 46, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,7965,0.0,1.0,3.679,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 7965, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,15884,0.0,1.0,3.572,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 15884, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,23803,0.0,1.0,3.625,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 23803, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,31722,0.0,1.0,2.674,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 31722, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,39641,0.0,1.0,3.51,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 39641, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,47560,1.0,0.0,3.794,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 47560, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,55479,0.0,1.0,3.788,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 55479, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,63398,0.0,1.0,3.076,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 63398, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,71317,0.0,1.0,3.552,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 71317, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,79236,0.0,1.0,3.275,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 79236, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,87155,0.0,1.0,2.804,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 87155, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,95074,0.0,1.0,3.422,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 95074, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,102993,0.0,1.0,3.209,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 102993, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,110912,0.0,1.0,2.846,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 110912, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,118831,0.0,1.0,3.8,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 118831, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,126750,0.0,1.0,3.694,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 126750, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,134669,0.0,1.0,3.041,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 134669, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,142588,0.0,1.0,3.465,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 142588, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,150507,0.0,1.0,3.78,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 150507, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,158426,0.0,1.0,3.618,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 158426, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,166345,0.0,1.0,3.326,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 166345, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,174264,1.0,0.0,2.985,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 174264, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,182183,1.0,0.0,3.217,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 182183, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,190102,0.0,1.0,3.424,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 190102, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,198021,0.0,1.0,3.713,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 198021, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,205940,0.0,1.0,3.281,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 205940, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,213859,0.0,1.0,3.31,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 213859, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,221778,0.0,1.0,3.01,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 221778, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,4,229697,0.0,1.0,2.642,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 229697, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 4}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,48,0.0,1.0,5.432,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 48, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,7967,0.0,1.0,3.998,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 7967, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,15886,0.0,1.0,3.274,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 15886, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,23805,0.0,1.0,4.534,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 23805, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,31724,0.0,1.0,15.924,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 31724, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,39643,0.0,1.0,17.56,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 39643, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,47562,0.0,1.0,4.45,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 47562, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,55481,0.0,1.0,3.178,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 55481, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,63400,0.0,1.0,3.117,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 63400, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,71319,0.0,1.0,3.286,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 71319, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,79238,0.0,1.0,3.496,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 79238, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,87157,0.0,1.0,3.285,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 87157, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,95076,0.0,1.0,3.303,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 95076, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
inference_effort,inference_recovery,fixed_size_recurrent_memory,inference_budget,6,102995,0.0,1.0,7.409,1,"{'model_name': 'fixed_size_recurrent_memory', 'state_dim': 32, 'seed': 102995, 'clutter_pairs': 4, 'noise_steps': 6, 'inference_budget': 6}"
